,tic,permno,date,moribvol,russellgroup,sector,price,ret_1,ret_5,ret_10,ret_20,open,high,low,close,volume,day,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma,turbulence
318,ADSK,85631,2019-04-09,0.015151515151515152,2,XLK,167.05999755859375,0.02035202458500862,0.033580753543989594,0.05536932804261552,0.026637117031587776,166.14999389648438,167.3699951171875,165.55999755859375,167.05999755859375,1214000,1,3.256983984611736,169.79288024136213,147.07312470248553,62.016145845783605,131.61923787984344,26.28712675357965,157.85733439127605,153.70700073242188,2.6044550907532877
318,AMD,61241,2019-04-09,0.13636363636363635,2,XLK,27.239999771118164,0.021659329533576965,0.0253304158096479,0.04478705390029125,-0.005506592426236079,28.239999771118164,28.3799991607666,27.190000534057617,27.239999771118164,75539800,1,1.2528316976612857,30.040829549925217,22.139170564515698,57.5136265371885,90.48993330821794,28.052389653656284,25.077000045776366,23.74016663233439,2.6044550907532877
318,CSCO,76076,2019-04-09,0.030303030303030304,1,XLK,55.18000030517578,0.011598394252359867,0.0320768478367337,0.030808277561051645,-0.030989471459265894,55.08000183105469,55.41999816894531,54.86000061035156,49.16633987426758,15508400,1,1.1544039075803738,49.88978123377913,45.73992228794938,68.35186952831157,119.21178423361684,39.56782386783666,47.085872141520184,44.39452622731527,2.6044550907532877
318,INTU,78975,2019-04-09,0.045454545454545456,1,XLK,258.8999938964844,0.0007338835275731981,-0.0035148847819862494,0.019853281623458674,-0.057087675541445226,258.4200134277344,261.2099914550781,258.4200134277344,252.52862548828125,1019900,1,4.923367958923677,261.41973374403335,243.4084690757909,60.848909271517066,54.09722840020406,8.698009573802947,248.84545033772787,232.84384231567384,2.6044550907532877
318,LRCX,48486,2019-04-09,0.10606060606060606,2,XLK,190.4600067138672,0.0019951150752604008,0.021841794001124848,0.02614719800748344,0.04856662430803094,191.82000732421875,191.9499969482422,189.1699981689453,180.3271484375,1734700,1,4.785084742170596,185.68853733659296,159.48837916731327,60.9269657428585,132.84587694319853,28.491518056028454,169.34319661458332,163.26264343261718,2.6044550907532877
318,MSFT,10107,2019-04-09,0.07575757575757576,1,XLK,119.27999877929688,0.007629138883203268,0.012491598574205343,0.04803825721490407,0.052230073616969186,118.62999725341797,119.54000091552734,118.58000183105469,114.47358703613281,17612000,1,2.007481612356173,116.43999087064434,109.94094022066425,61.00167746403661,77.39051025016937,27.66179759552886,111.28257115681966,106.6022263844808,2.6044550907532877
318,ORCL,10104,2019-04-09,0.12121212121212122,1,XLK,53.83000183105469,0.007059249095618725,0.018628188411994984,0.02963736138476536,0.007432449322773982,53.5,54.099998474121094,53.470001220703125,50.35995101928711,9789000,1,0.44694583637792107,51.10773743893075,48.977870089755775,57.978106384402906,82.94705589569455,8.781454761475704,49.72066739400228,48.48856499989827,2.6044550907532877
318,QCOM,77178,2019-04-09,0.09090909090909091,1,XLK,57.439998626708984,-0.01932445727288723,0.2264971959466744,0.5116644277029283,0.4717967214000207,57.56999969482422,57.65999984741211,57.029998779296875,52.51504898071289,11713400,1,0.9061778056612653,53.67517425281681,50.7972164942535,56.500865714742474,56.430615947287464,33.179186281538215,51.183746592203775,49.11634534200032,2.6044550907532877
318,TXN,15579,2019-04-09,0.06060606060606061,1,XLK,113.94000244140625,0.008600980043411255,0.02132701628635103,0.03940668568190664,-0.005636205761123336,114.55000305175781,114.66999816894531,113.25,102.35079193115234,4648200,1,1.7534166660160366,103.95244131802998,93.38949822664775,59.68363573556084,143.84636567101433,30.249687713733266,97.53268941243489,94.93504155476889,2.6044550907532877
319,ADSK,85631,2019-04-10,0.06060606060606061,2,XLK,170.4600067138672,0.0083303889259696,-0.01425559002977761,0.028511088648963234,0.0056317678573252206,167.3000030517578,170.91000366210938,167.1699981689453,170.4600067138672,1643500,2,3.6469003871920336,171.5773679147457,146.99663721220742,64.244232320014,160.51514607091477,35.14325681479518,158.0633346557617,154.30216751098632,5.2412626396522155
319,AMD,61241,2019-04-10,0.12121212121212122,2,XLK,27.829999923706055,-0.0014372622827067971,-0.012217036666500203,-0.006108516239280548,-0.02227814517332627,27.459999084472656,28.1200008392334,27.31999969482422,27.829999923706055,64368100,2,1.2122699962156886,30.11931875110951,22.505681439625356,58.75415449204272,89.13786260854708,28.052389653656284,25.222000058492025,23.866833305358888,5.2412626396522155
319,CSCO,76076,2019-04-10,0.07575757575757576,1,XLK,55.81999969482422,-0.003941261675208807,0.008778245594551093,0.00913654848244061,-0.05195273249844057,55.11000061035156,55.84000015258789,55.11000061035156,49.736595153808594,13460200,2,1.1681525263089299,50.1292647696751,45.81771894919697,69.9322142141716,134.02722403347815,44.36606747857011,47.22114601135254,44.58582560221354,5.2412626396522155
319,INTU,78975,2019-04-10,0.09090909090909091,1,XLK,259.0899963378906,0.0019298313418403268,-0.010884276954174488,0.018333397290206,-0.06866337382428855,259.9200134277344,261.0,257.7300109863281,252.7139434814453,2061500,2,4.462902073566283,261.33384027703704,244.0695715881973,60.947385735626455,47.776863515145074,6.651578034657363,249.16051381429037,233.72672958374022,5.2412626396522155
319,LRCX,48486,2019-04-10,0.13636363636363635,2,XLK,190.83999633789062,0.002462802454829216,0.02855793799489703,0.07461751061010968,0.04081957818711435,189.8000030517578,191.61000061035156,188.60000610351562,180.68692016601562,1450500,2,4.734917130185892,185.83528591445187,161.3744232530286,61.112728842440816,118.8032124051094,26.527568042373943,169.80781046549478,164.07163823445637,5.2412626396522155
319,MSFT,10107,2019-04-10,0.030303030303030304,1,XLK,120.19000244140625,0.001164817251265049,0.01314580330411963,0.07454855673997107,0.04418002492294382,119.76000213623047,120.3499984741211,119.54000091552734,115.34693145751953,16477200,2,1.9743964510869745,116.45114034187472,110.47586390006865,62.17795838075367,93.788144825678,32.801150797602304,111.53913269042968,106.89931869506836,5.2412626396522155
319,ORCL,10104,2019-04-10,0.015151515151515152,1,XLK,53.970001220703125,-0.0033351918682456017,0.009449663049118762,0.019269910220808928,0.005188044112445223,53.619998931884766,54.15999984741211,53.599998474121094,50.7170524597168,8477300,2,0.4526121438651174,51.18449269864545,49.008861335778384,59.28728143995341,97.52703896936829,7.524026314593549,49.777788162231445,48.58557554880778,5.2412626396522155
319,QCOM,77178,2019-04-10,0.10606060606060606,1,XLK,56.33000183105469,-0.007633592933416367,0.4038700486557778,0.5102076635736936,0.4873068837720551,57.709999084472656,57.86000061035156,56.099998474121094,51.500221252441406,15976500,2,0.7618083012522803,53.5602111653633,50.998120514934556,52.70349976938082,26.954971428414154,16.613024781729393,51.30258979797363,49.11160074869792,5.2412626396522155
319,TXN,15579,2019-04-10,0.045454545454545456,1,XLK,114.91999816894531,-0.00034807619522325695,0.0059171628936913745,0.01957883832360663,-0.017706826668142273,113.87999725341797,115.19000244140625,113.54000091552734,103.23110961914062,3013300,2,1.8792429373144017,104.56335950659603,93.43792070580632,60.64800425595126,143.23072552767007,32.383788876932705,97.80846303304037,95.22431755065918,5.2412626396522155
320,ADSK,85631,2019-04-11,0.07575757575757576,2,XLK,171.8800048828125,-5.823693936690688e-05,-0.01559231962308627,0.02973004574240301,0.010996038196556368,171.32000732421875,172.11000061035156,170.02999877929688,171.8800048828125,1601300,3,4.024106535030484,173.36950349457913,147.0775027310068,65.12800537478252,169.81136197791946,37.849010273561575,158.35900166829427,154.90216751098632,1.1731645422163464
320,AMD,61241,2019-04-11,0.10606060606060606,2,XLK,27.790000915527344,0.002159030642360449,-0.003958279272832543,0.00323851408647724,0.006117244679419764,27.809999465942383,28.049999237060547,27.459999084472656,27.790000915527344,44801200,3,1.1634850386333362,30.042886467258338,23.07911384554684,58.634086454704736,83.30814639386517,28.052389653656284,25.36400006612142,23.990333334604898,1.1731645422163464
320,CSCO,76076,2019-04-11,0.06060606060606061,1,XLK,55.599998474121094,0.012410116381943226,0.014388544390559366,0.005036018441285206,-0.04028773255610796,55.93000030517578,55.95000076293945,55.310001373291016,49.54056930541992,13186000,3,1.1499745670218502,50.29191719352261,45.939462887654145,68.71208956723731,124.94351992312244,45.57586596610987,47.344573211669925,44.76190478006999,1.1731645422163464
320,INTU,78975,2019-04-11,0.13636363636363635,1,XLK,259.5899963378906,0.0018105520866811275,-0.007011084226300035,-0.023151873150316415,-0.05762930650342302,260.739990234375,260.739990234375,258.7099914550781,253.2016143798828,1329700,3,4.090181442195103,261.4012038811399,244.32240756905543,61.21297320400871,49.306808906716654,6.651578034657349,249.58010762532552,234.5421257019043,1.1731645422163464
320,LRCX,48486,2019-04-11,0.030303030303030304,2,XLK,191.30999755859375,0.014479139819741249,0.01808586357866382,0.07882495402250278,0.034446688920372504,191.30999755859375,193.47000122070312,190.5,181.13197326660156,1194200,3,4.677155662948991,186.4938374472123,162.21726637358847,61.34788891468922,123.2284329084415,30.246595231604946,170.32207794189452,164.8947947184245,1.1731645422163464
320,MSFT,10107,2019-04-11,0.12121212121212122,1,XLK,120.33000183105469,0.00515245646238327,0.025263864265670177,0.07944816082936268,0.05651122000520181,120.54000091552734,120.8499984741211,119.91999816894531,115.48127746582031,14209100,3,1.9366918444745522,116.36535980189278,111.1125149539666,62.35863127638291,97.63398794361625,35.81038185723927,111.8046506245931,107.15150616963705,1.1731645422163464
320,ORCL,10104,2019-04-11,0.015151515151515152,1,XLK,53.790000915527344,0.013199462555348873,0.013571287203477445,0.03011710151612923,0.015988112323459314,54.04999923706055,54.189998626708984,53.52000045776367,50.54790496826172,8147600,3,0.4384003382320074,51.22493695236394,49.06018458389094,58.39582299681144,82.21803254729545,9.02282257617901,49.837066904703775,48.673685963948564,1.1731645422163464
320,QCOM,77178,2019-04-11,0.09090909090909091,1,XLK,55.900001525878906,0.018783528357744217,0.42915917356556044,0.549910515145303,0.5355991905546318,56.439998626708984,56.900001525878906,55.790000915527344,51.10708999633789,13903800,3,0.6086558166700016,53.4721861523176,51.13185933413259,51.32122968569635,-5.11956921530526,11.663803966580868,51.39778518676758,49.123952039082845,1.1731645422163464
320,TXN,15579,2019-04-11,0.045454545454545456,1,XLK,114.87999725341797,0.016364945098757744,0.005484026280967669,0.020282050401139617,-0.013422014058545928,115.05999755859375,115.43000030517578,114.12999725341797,103.19518280029297,2799300,3,1.9535429428131295,105.05008723866014,93.65006000865431,60.586819615332374,136.68442770763846,33.389277476154675,98.0809430440267,95.49368006388346,1.1731645422163464
321,ADSK,85631,2019-04-12,0.13636363636363635,2,XLK,171.8699951171875,0.0052365693263709545,0.0016291301184880869,0.027986254081951323,-0.04037937455077634,173.02000427246094,173.44000244140625,170.64999389648438,171.8699951171875,1404500,4,4.272981153486143,174.84919082857027,147.4568150308047,65.1162687414321,160.72848543015272,40.776291694207885,158.76233469645183,155.51166737874348,3.991942898265451
321,AMD,61241,2019-04-12,0.10606060606060606,2,XLK,27.850000381469727,-0.018671469762921333,0.011849190949562383,-0.0057450547799492435,-0.057809714302798354,28.209999084472656,28.3799991607666,27.65999984741211,27.850000381469727,41048800,4,1.116790399193757,29.951583488389375,23.626416771010042,58.764847341241676,84.21394276398888,30.767577829676235,25.50300006866455,24.125666681925455,3.991942898265451
321,CSCO,76076,2019-04-12,0.12121212121212122,1,XLK,56.290000915527344,0.004796597175300121,0.0008882434084735991,-0.0028424201882121247,-0.08864810213881036,55.93000030517578,56.36000061035156,55.790000915527344,50.155372619628906,14331700,4,1.1716715918817258,50.57006321144585,45.966464803690876,70.38832862760214,138.75659827260748,49.91527756265208,47.499118677775066,44.94911613464355,3.991942898265451
321,INTU,78975,2019-04-12,0.09090909090909091,1,XLK,260.05999755859375,0.0031531467102468014,0.005883252763083435,-0.04741214378268732,-0.08894103216253768,260.92999267578125,261.8399963378906,258.2900085449219,253.66006469726562,2117700,4,3.7881236344767615,261.49331402112546,244.46392780016365,61.467814499605154,50.81408358012493,9.74692609297757,249.90853322347004,235.36224187215169,3.991942898265451
321,LRCX,48486,2019-04-12,0.07575757575757576,2,XLK,194.0800018310547,-0.006543715484440327,0.005873862651396777,0.06203623858483587,-0.029781528353413522,194.11000061035156,195.3000030517578,192.47000122070312,183.7545928955078,1161900,4,4.787811855163966,187.722080729919,162.20124385504192,62.722102566953204,132.1651675349826,33.77230617704052,170.90306345621744,165.78126627604166,3.991942898265451
321,MSFT,10107,2019-04-12,0.045454545454545456,1,XLK,120.94999694824219,0.0008268384262919426,0.023232783780463562,0.0729227560944341,0.019842921086987486,120.63999938964844,120.9800033569336,120.37000274658203,116.07628631591797,19745100,4,1.9325457293931407,116.52767396679387,111.4338906694366,63.16481278660233,103.58670336236322,36.59949589058762,112.07400741577149,107.40771764119467,3.991942898265451
321,ORCL,10104,2019-04-12,0.015151515151515152,1,XLK,54.5,0.002385340631008148,0.0022018150322542507,0.010642234685914298,-0.01963302275099288,54.099998474121094,54.5,53.869998931884766,51.21510314941406,9014000,4,0.47549350395915724,51.36889679202847,49.08500297298618,60.800895957609,126.66093980274668,2.163850471505395,49.90673561096192,48.77790590922038,3.991942898265451
321,QCOM,77178,2019-04-12,0.030303030303030304,1,XLK,56.95000076293945,0.004038622137159109,0.4393327610116782,0.5320456461400414,0.4730465148046745,56.279998779296875,57.16999816894531,56.06999969482422,52.06706237792969,13483500,4,0.5583072986009512,53.464752160134616,51.171293677267734,54.34589749494767,18.021304427793837,15.021657979401962,51.50057805379232,49.15923182169596,3.991942898265451
321,TXN,15579,2019-04-12,0.06060606060606061,1,XLK,116.76000213623047,-0.014302892610430717,-0.015501927806974125,-0.0005139182048559121,-0.07663506233632589,115.77999877929688,117.02999877929688,115.77999877929688,104.88396453857422,4881100,4,2.1242102317384024,105.83545033507465,93.40546610779643,62.42990805041936,160.36375183912244,39.771929366999196,98.3803721110026,95.79802322387695,3.991942898265451
322,ADSK,85631,2019-04-15,0.045454545454545456,2,XLK,172.77000427246094,-0.0005788395064882934,0.01452795216706071,0.03148695987157546,-0.016264386134660302,172.00999450683594,173.22000122070312,170.99000549316406,172.77000427246094,984600,0,4.491069050377945,176.27647989886978,147.92152577739975,65.69134537706108,144.46118635568044,40.77629169420789,159.26166839599608,156.11616744995118,2.3634349335752134
322,AMD,61241,2019-04-15,0.10606060606060606,2,XLK,27.329999923706055,0.02195391058921814,0.02341746865105976,0.010976922372448739,-0.0003659050643559647,27.799999237060547,27.84000015258789,26.959999084472656,27.329999923706055,40812500,0,1.0259978058603032,29.685876616431955,24.300123635338068,57.14529382063138,60.00107094584819,20.45960283094018,25.635000038146973,24.24366668065389,2.3634349335752134
322,CSCO,76076,2019-04-15,0.12121212121212122,1,XLK,56.560001373291016,0.006895321421325207,0.0022983952040152023,-0.010785017311670586,-0.08026875710675951,56.400001525878906,56.61000061035156,56.2400016784668,50.39595031738281,12198400,0,1.1945096859160458,50.86634026607885,45.971945561557874,71.01688874622786,141.19641053264817,52.389626343518614,47.6690616607666,45.13664798736572,2.3634349335752134
322,INTU,78975,2019-04-15,0.13636363636363635,1,XLK,260.8800048828125,-0.011077946051955223,0.01839921634655406,-0.03764185532791586,-0.0762419449409606,260.489990234375,261.54998779296875,259.69000244140625,254.4599151611328,1595600,0,3.5721048918209704,261.63725925175834,244.6735210827143,61.91938652565078,55.71533628946257,9.746926092977558,250.30938161214192,236.1674540201823,2.3634349335752134
322,LRCX,48486,2019-04-15,0.09090909090909091,2,XLK,192.80999755859375,0.009387467056512833,0.010217318352627291,0.07582591834995256,-0.0019189639483022658,193.3800048828125,193.3800048828125,189.9499969482422,182.5521240234375,1419300,0,4.724022900806375,188.53615625738203,162.68522588373125,61.68194085723422,103.02751419137495,24.508414971712032,171.41197153727214,166.60048802693686,2.3634349335752134
322,MSFT,10107,2019-04-15,0.06060606060606061,1,XLK,121.05000305175781,-0.002313146600499749,0.036265999052430775,0.07889304115660489,0.03040066053680901,120.94000244140625,121.58000183105469,120.56999969482422,116.1722640991211,15792600,0,1.9149303828538962,116.81286437915351,111.48267776562189,63.29598791918119,108.21826580370161,40.224845230203506,112.3552007039388,107.65374247233073,2.3634349335752134
322,ORCL,10104,2019-04-15,0.015151515151515152,1,XLK,54.630001068115234,-0.0007322151795960963,0.005674492632526729,0.012813485314463025,-0.009152480542294006,54.5,54.75,54.310001373291016,51.3372688293457,7694900,0,0.5088817820139084,51.5323080977399,49.053938392738615,61.225471976109674,147.99745287348347,3.0919808452575657,49.99513320922851,48.876054000854495,2.3634349335752134
322,QCOM,77178,2019-04-15,0.030303030303030304,1,XLK,57.18000030517578,0.2320740967988968,0.5166142279969175,0.506295864089982,0.5062958665678972,57.13999938964844,57.66999816894531,57.029998779296875,52.27733612060547,10712500,0,0.529271951397341,53.468426146664974,51.199618515810606,54.97976056369573,47.08170008633414,20.968656337515963,51.62303250630696,49.20554733276367,2.3634349335752134
322,TXN,15579,2019-04-15,0.07575757575757576,1,XLK,115.08999633789062,0.011121787130832672,0.011208627986553088,0.023807503993114043,-0.046357226556912656,116.61000061035156,117.37000274658203,114.0199966430664,103.38382720947266,4265100,0,2.114047320948245,106.27391203957737,93.4412986842996,59.8577035432427,126.21002721421628,25.618316706233536,98.61063283284506,96.07186660766601,2.3634349335752134
323,ADSK,85631,2019-04-16,0.045454545454545456,2,XLK,172.6699981689453,-0.026872064918279648,0.021080669724079293,0.007528828901485873,0.0037644552726756597,173.0,174.39999389648438,171.33999633789062,172.6699981689453,1516600,1,4.602777667316104,177.5021009666687,148.45290391614378,65.56709675495611,133.42795787959824,43.47532928367476,159.86033477783204,156.63183415730794,293.86381453470915
323,AMD,61241,2019-04-16,0.09090909090909091,2,XLK,27.93000030517578,-0.015753688290715218,0.018975968907817498,-0.04010027738620092,-0.012531339617754655,27.719999313354492,28.18000030517578,27.489999771118164,27.93000030517578,47340100,1,0.9910350032705892,29.770846937279583,24.408153345008014,58.510161330557224,72.60847476068254,23.587012337642374,25.782666714986167,24.363000011444093,293.86381453470915
323,CSCO,76076,2019-04-16,0.06060606060606061,1,XLK,56.95000076293945,-0.011237917467951775,-0.0012291432351582143,-0.024056170318214054,-0.079192312024572,56.619998931884766,57.529998779296875,56.61000061035156,50.743446350097656,19718300,1,1.2265106147815459,51.18116861022803,46.01133322082666,71.90790529055424,151.9763161062011,60.13672776553876,47.846456146240236,45.317870712280275,293.86381453470915
323,INTU,78975,2019-04-16,0.13636363636363635,1,XLK,257.989990234375,-0.006666929926723242,0.023450592536279125,-0.054808267364563235,-0.05756033539594907,261.79998779296875,262.1099853515625,256.1400146484375,251.64102172851562,1043400,1,3.1372826983426023,261.59379703364954,244.95024898685833,59.382197822010475,24.684756108487967,2.2108971215910693,250.67825469970703,236.890958404541,293.86381453470915
323,LRCX,48486,2019-04-16,0.12121212121212122,2,XLK,194.6199951171875,0.00858081504702568,0.004213376308968897,0.04799101749158807,0.004418870172844924,194.5,196.8800048828125,193.8699951171875,184.26585388183594,1551400,1,4.756918575973316,189.50742101052592,163.1597176613491,62.596443429773146,121.38092670978821,31.546483014369077,172.11068827311198,167.3574640909831,293.86381453470915
323,MSFT,10107,2019-04-16,0.10606060606060606,1,XLK,120.7699966430664,0.008280201815068722,0.03510810231981765,0.05887224138150193,0.047279953169976574,121.63999938964844,121.6500015258789,120.0999984741211,115.9035415649414,14071800,1,1.8578700615241672,117.00569763966647,111.58927230051907,62.64979099680242,99.45112939462496,33.81743700869082,112.64535140991211,107.86996447245279,293.86381453470915
323,ORCL,10104,2019-04-16,0.030303030303030304,1,XLK,54.59000015258789,-0.0020150323398411274,0.010807842447334348,0.0053123444801914665,-0.0005495291951279624,54.66999816894531,54.90999984741211,54.33000183105469,51.2996826171875,7265200,1,0.5262431364200921,51.6449979527574,49.015574862184,61.015133131576405,142.6356503705464,6.386748188509358,50.072299067179365,48.96281700134277,293.86381453470915
323,QCOM,77178,2019-04-16,0.07575757575757576,1,XLK,70.44999694824219,0.12249830365180969,0.23250540865374503,0.22597596687690702,0.2244145690223347,57.459999084472656,71.02999877929688,57.290000915527344,64.4095458984375,86755900,1,1.4683034770176064,58.46146060130338,47.43900402882357,75.38119568824669,496.9935352057851,73.64650192227137,52.14507433573405,49.446535174051924,293.86381453470915
323,TXN,15579,2019-04-16,0.015151515151515152,1,XLK,116.37000274658203,-0.006616862025111914,0.017702135660031093,-0.0006874783359437364,-0.046034766272664784,115.83999633789062,116.8499984741211,115.62999725341797,104.53363800048828,4133700,1,2.1737160172369983,106.86644102003872,93.41918214890659,61.127612634724215,130.40428825921214,25.61831670623354,98.90407282511393,96.33694114685059,293.86381453470915
324,ADSK,85631,2019-04-17,0.10606060606060606,2,XLK,168.02999877929688,0.006963031366467476,0.04338515972921697,0.03172053615766246,0.05147886276397995,173.1199951171875,173.39999389648438,167.61000061035156,168.02999877929688,1862600,2,4.267702955289252,177.75395449695685,149.57305050792598,60.11019384205974,93.394137669123,24.32926852257419,160.3443349202474,157.11466751098632,47.78135441159419
324,AMD,61241,2019-04-17,0.12121212121212122,2,XLK,27.489999771118164,0.006911623757332563,0.006184071454932827,0.02910153551081085,0.018915987728581607,28.209999084472656,28.270000457763672,27.219999313354492,27.489999771118164,48240800,2,0.9172488902253839,29.78345718841235,24.574542994693118,57.12984088063169,61.973171768264095,19.59529148409211,25.952000045776366,24.49183333714803,47.78135441159419
324,CSCO,76076,2019-04-17,0.015151515151515152,1,XLK,56.310001373291016,0.0015982978511601686,0.0003551849868435042,-0.02432965148128785,-0.00674837994677302,57.18000030517578,57.31999969482422,56.290000915527344,50.173194885253906,26093600,2,1.1921150933093543,51.3303678158671,46.16375220976767,68.34123157901934,122.50196117575507,51.00098765038614,47.993922551472984,45.49327850341797,47.78135441159419
324,INTU,78975,2019-04-17,0.13636363636363635,1,XLK,256.2699890136719,0.005853201728314161,0.02953918693599289,-0.040269999192406924,-0.03402655714216096,259.7200012207031,260.04998779296875,255.14999389648438,249.96334838867188,1803700,2,2.6270260387541384,261.5622007048878,245.05416434638178,57.92098306119059,-4.501774843054941,5.287340521214691,250.9970464070638,237.6113286336263,47.78135441159419
324,LRCX,48486,2019-04-17,0.06060606060606061,2,XLK,196.2899932861328,-0.007743589114397764,0.04478072737934702,0.053747024393259846,-0.009322872945422889,197.33999633789062,197.97000122070312,194.2899932861328,185.8469696044922,1693600,2,4.854610532102612,190.2603448766477,164.35246335089136,63.429466960436166,120.82287841533886,33.60709986669211,172.9985565185547,168.26092885335285,47.78135441159419
324,MSFT,10107,2019-04-17,0.07575757575757576,1,XLK,121.7699966430664,0.013139575719833374,0.06060603837631451,0.03646220259412325,0.06266418784182992,121.23999786376953,121.8499984741211,120.54000091552734,116.86326599121094,19300900,2,1.8685515866631306,117.34102233854956,111.66182342561059,64.00737870807032,111.71259224291647,35.16501806678807,112.96589330037435,108.13451360066732,47.78135441159419
324,ORCL,10104,2019-04-17,0.030303030303030304,1,XLK,54.47999954223633,0.0007342312019318342,0.00972831784601036,0.002202622917065522,0.0029368544806731567,54.68000030517578,54.83000183105469,54.38999938964844,51.19630432128906,7792200,2,0.5256015627188475,51.69233882981064,49.16319820327041,60.42449102018039,128.185919787191,6.386748188509355,50.14633076985677,49.053002484639485,47.78135441159419
324,QCOM,77178,2019-04-17,0.045454545454545456,1,XLK,79.08000183105469,0.010242761112749577,0.07574605286275271,0.10192207284871335,0.04716737521299308,78.81999969482422,82.5199966430664,76.48999786376953,72.29959106445312,156019300,2,2.816684446493227,64.19267013469064,43.711848374220494,81.13314717960239,697.0180901541755,83.6596002647112,52.88501421610514,49.83378480275472,47.78135441159419
324,TXN,15579,2019-04-17,0.09090909090909091,1,XLK,115.5999984741211,-0.000778515066485852,0.013581312591004036,0.016089970717301005,-0.04908428004185328,116.97000122070312,117.8499984741211,114.91000366210938,103.84196472167969,6227500,2,2.140517087333336,107.28136421885617,93.5405374840247,59.94745760317046,116.49473695099815,30.206854518065203,99.20889180501302,96.63208948771158,47.78135441159419
325,ADSK,85631,2019-04-18,0.09090909090909091,2,XLK,169.1999969482422,0.017434969544410706,0.0460402394952224,0.044326241318491055,0.03031917492602254,168.35000610351562,169.3800048828125,164.80999755859375,169.1999969482422,1634600,3,4.049878428514148,178.28644016956451,150.07856379772062,60.95778274553827,69.54736034407385,12.303587032511754,160.89200134277343,157.64316736857097,1.9105741657787492
325,AMD,61241,2019-04-18,0.10606060606060606,2,XLK,27.68000030517578,0.018063584342598915,0.007225393484577847,0.019508636625343634,-0.006502899105303328,27.600000381469727,27.8799991607666,27.34000015258789,27.68000030517578,39880900,3,0.8641430164512549,29.76256059541408,24.574439679244122,57.57691114827712,57.53673446702448,19.595291484092105,26.138666725158693,24.623166688283284,1.9105741657787492
325,CSCO,76076,2019-04-18,0.06060606060606061,1,XLK,56.400001525878906,-0.0010638540843501687,-0.00921986550517806,-0.025886574875450652,-0.0008865827125792425,56.630001068115234,56.70000076293945,56.11000061035156,50.25338363647461,18332000,3,1.1579785014463653,51.49478577772435,46.24876242479029,68.56802409731016,102.97436353040574,45.99290028674633,48.15527661641439,45.65998808542887,1.9105741657787492
325,INTU,78975,2019-04-18,0.07575757575757576,1,XLK,257.7699890136719,0.014819441363215446,-0.016254752361903324,-0.03456565545978452,-0.04779451458435846,258.2200012207031,258.2200012207031,254.60000610351562,251.42640686035156,1370900,3,2.3140259010480975,261.4852747940357,244.8989171004955,58.83481306276907,-17.47274323470029,7.02434195363483,251.41263936360676,238.35770543416342,1.9105741657787492
325,LRCX,48486,2019-04-18,0.13636363636363635,2,XLK,194.77000427246094,0.0023104017600417137,0.05966008626260222,0.0667967051332421,-0.003131902489913574,196.72999572753906,197.27999877929688,194.47000122070312,184.4078826904297,1409800,3,4.761027660915687,191.0550233952908,164.59642313791232,62.126692528488945,107.12214651175513,33.6070998666921,173.90212961832682,169.149191792806,1.9105741657787492
325,MSFT,10107,2019-04-18,0.12121212121212122,1,XLK,123.37000274658203,0.0031612173188477755,0.052849123481496285,0.044824438229165375,0.041886092880289105,122.19000244140625,123.5199966430664,121.30000305175781,118.39878845214844,27991000,3,1.978118088010163,117.9698014755892,111.33535141747721,66.0498210778353,147.12727685276525,45.136333715597196,113.38112564086914,108.40825017293294,1.9105741657787492
325,ORCL,10104,2019-04-18,0.015151515151515152,1,XLK,54.52000045776367,0.0018341612303629518,0.016324272916513838,0.004952318680532253,-0.0003668466094171041,54.439998626708984,54.66999816894531,54.22999954223633,51.233890533447266,8233000,3,0.5221074741767211,51.77603520422513,49.147248944944785,60.56805895369101,109.3565436513622,2.4081776169901388,50.21444269816081,49.13913663228353,1.9105741657787492
325,QCOM,77178,2019-04-18,0.045454545454545456,1,XLK,79.88999938964844,0.026035822927951813,0.08449117761913416,0.11766180603659704,0.0201527222032285,78.72000122070312,80.19999694824219,78.0199966430664,73.04016876220703,41621200,3,3.9000867381084063,68.26735236181446,41.659507684572255,81.55167053767498,423.00174574492615,83.6596002647112,53.67310587565104,50.27133502960205,1.9105741657787492
325,TXN,15579,2019-04-18,0.030303030303030304,1,XLK,115.51000213623047,-0.004848110023885965,0.01471731398350129,0.02363430889241025,-0.06943127919902237,116.18000030517578,116.18000030517578,115.12999725341797,103.7611083984375,4195800,3,2.083663095528152,107.59012566834757,93.52731207579306,59.80782209711651,97.80210074717839,30.206854518065214,99.52508926391602,96.94267946879069,1.9105741657787492
326,ADSK,85631,2019-04-22,0.030303030303030304,2,XLK,172.14999389648438,0.018181847408413887,0.02631425461871828,0.018181847593268685,-0.008945650234287728,168.69000244140625,172.30999755859375,167.89999389648438,172.14999389648438,1245600,0,4.0683931178975,178.79054395253948,151.36745928232378,63.00795932444791,92.0908590672666,20.865555117551597,161.55133463541668,158.24483388264974,3.948640791025867
